Date,Tweet,processed_text,cleaned_text
2021-03-23 17:10:00+00:00,"PTN!

Pilihan buat sbm
Pil 1
Unair - Bahasa dan sastra Inggris
Pil 2
Unesa -Bahasa dan sastra Inggris

Udah bener belum sih? Atau salah ya? Aku takut banget 😭. Thank you yg udh jawab, semoga kalian nanti lolos Sbmptn Aamiin",ptn pilihan buat sbm pil 1 unair bahasa sastra inggris pil 2 unesa bahasa sastra inggris udah bener belum sih atau salah ya aku takut banget 😭 thank you udh jawab semoga kalian nanti lolos sbmptn aamiin,"ptn

pilihan buat sbm
pil 
unair  bahasa dan sastra inggris
pil 
unesa bahasa dan sastra inggris

udah bener belum sih atau salah ya aku takut banget 😭 thank you yg udh jawab semoga kalian nanti lolos sbmptn aamiin"
2021-03-23 16:55:01+00:00,"PTN! Pusat utbk daerah Surabaya yang UNESA, ITS atau UNAIR udah sampai sesi dan hari berapa??",ptn pusat utbk daerah surabaya unesa its atau unair udah sampai sesi hari berapa,ptn pusat utbk daerah surabaya yang unesa its atau unair udah sampai sesi dan hari berapa
2021-03-23 16:29:13+00:00,"aku tadi ngecek passing grade unesa tapi kok gak ada ilmu komunikasi, ada yang tau gak passing grade prodi ilmu komunikasi unesa berapa -rek ? terima kasih https://t.co/3Kcb3D4wJJ",aku tadi ngecek passing grade unesa tapi kok ilmu komunikasi tau passing grade prodi ilmu komunikasi unesa berapa rek terima kasih,aku tadi ngecek passing grade unesa tapi kok gak ada ilmu komunikasi ada yang tau gak passing grade prodi ilmu komunikasi unesa berapa rek  terima kasih httpstcokcbdwjj
2021-03-23 16:12:57+00:00,"sdf! rek ndek sini ada yang anak unesa dan kemarin lolos sbm+kipk, tapi sebelume ga punya kip? boleh nanya2 ndak? makasih",sdf rek ndek sini anak unesa kemarin lolos sbmkipk tapi sebelume ga punya kip boleh nanya2 ndak makasih,sdf rek ndek sini ada yang anak unesa dan kemarin lolos sbmkipk tapi sebelume ga punya kip boleh nanya ndak makasih
2021-03-23 15:26:19+00:00,ada yang tau gak ya nilai utbk buat sasing unej sama unesa taun kemaren biar lolos berapa? gue stress bgt ya allah mau ambis jurusan tapi gaboleh dikampus lain.. dikampus itu cuma minat sasing,tau ya nilai utbk buat sasing unej sama unesa taun kemaren biar lolos berapa gue stress banget ya allah mau ambis jurusan tapi gaboleh dikampus lain dikampus cuma minat sasing,ada yang tau gak ya nilai utbk buat sasing unej sama unesa taun kemaren biar lolos berapa gue stress bgt ya allah mau ambis jurusan tapi gaboleh dikampus lain dikampus itu cuma minat sasing
2021-03-23 15:06:21+00:00,#NAME?,name,name
2021-03-23 14:55:01+00:00,"Ptn! Mending mana buat pil 2 
Psikologi UM atau Psikologi UNESA?",ptn mending mana buat pil 2 psikologi um atau psikologi unesa,"ptn mending mana buat pil  
psikologi um atau psikologi unesa"
2021-03-23 14:51:31+00:00,"sch! daftar ulang snm UNESA deadlinenya kapan ya?

✄・・・
🤔 Trivia: sin 0° adalah 0, cos 0° adalah 1, tan 0° adalah 0",sch daftar ulang snm unesa deadlinenya kapan ya ✄・・・ 🤔 trivia sin 0° adalah 0 cos 0° adalah 1 tan 0° adalah 0,"sch daftar ulang snm unesa deadlinenya kapan ya

✄・・・
🤔 trivia sin ° adalah  cos ° adalah  tan ° adalah "
2021-03-23 14:25:57+00:00,sch! ada yang pusat utbk di unesa tanggal 13 sesi 1 nggak? rep dong nanti aku dm hehe makasih❤,sch pusat utbk unesa tanggal 13 sesi 1 nggak rep dong nanti aku dm hehe makasih❤,sch ada yang pusat utbk di unesa tanggal  sesi  nggak rep dong nanti aku dm hehe makasih❤
2021-03-23 13:45:01+00:00,"ptn! yg pusat utbk di Unesa, smpe skrg dpet tgl brpa?",ptn pusat utbk unesa smpe skrg dpet tgl brpa,ptn yg pusat utbk di unesa smpe skrg dpet tgl brpa
2021-03-23 13:40:00+00:00,"Ptn! Yang milih utbk unair or unesa,udah sampe gelombang brapa?",ptn milih utbk unair or unesaudah sampe gelombang brapa,ptn yang milih utbk unair or unesaudah sampe gelombang brapa
2021-03-23 12:54:13+00:00,"sch! yg pusat utbk nya di ub/unesa/unair harus rapid ato swab gitu ga?

✄・・・
🤔 Trivia: sin30° = 1/2",sch pusat utbk nya ubunesaunair harus rapid ato swab gitu ga ✄・・・ 🤔 trivia sin30° 12,"sch yg pusat utbk nya di ubunesaunair harus rapid ato swab gitu ga

✄・・・
🤔 trivia sin°  "
2021-03-23 11:53:35+00:00,#kuliahdiUI mimpi kali boss... Aku udah keterima di UNESA. Ampun dah impianku pass pertama kali pake FB pass SD,kuliahdiui mimpi kali boss aku udah keterima unesa ampun dah impianku pass pertama kali pake fb pass sd,kuliahdiui mimpi kali boss aku udah keterima di unesa ampun dah impianku pass pertama kali pake fb pass sd
2021-03-23 11:50:59+00:00,"""di unnes""
""wuidii di surakartaa""
""itu uns. aku unnes""
""ooo.. berarti kamu jadi anak surabaya dongg?!?!?""
""itu unesa.. aku unnes😭""",unnes wuidii surakartaa uns aku unnes ooo berarti kamu jadi anak surabaya dongg unesa aku unnes😭,"di unnes
wuidii di surakartaa
itu uns aku unnes
ooo berarti kamu jadi anak surabaya dongg
itu unesa aku unnes😭"
2021-03-23 11:22:43+00:00,Sdf! Saran cafe sekitar unesa ketintang rek,sdf saran cafe sekitar unesa ketintang rek,sdf saran cafe sekitar unesa ketintang rek
2021-03-23 11:09:09+00:00,"Sch! Ada yang tau ngga skor utbk buat psikologi unesa berapa?

✄・・・
🤔 Trivia: Di dalam baju astronot terdapat kantong untuk buang air kecil",sch tau ngga skor utbk buat psikologi unesa berapa ✄・・・ 🤔 trivia baju astronot terdapat kantong buang air kecil,"sch ada yang tau ngga skor utbk buat psikologi unesa berapa

✄・・・
🤔 trivia di dalam baju astronot terdapat kantong untuk buang air kecil"
2021-03-23 10:05:02+00:00,ptn! yg pusat utbk nya di ub/unesa/unair harus rapid ato swab gitu ga?,ptn pusat utbk nya ubunesaunair harus rapid ato swab gitu ga,ptn yg pusat utbk nya di ubunesaunair harus rapid ato swab gitu ga
2021-03-23 09:43:07+00:00,#NAME?,name,name
2021-03-23 09:30:29+00:00,"fak lah, bye unair. ku egk sanggup, ku akan fokus kpd unesa. https://t.co/MdWaZEC22s",fak lah bye unair ku egk sanggup ku fokus kpd unesa,fak lah bye unair ku egk sanggup ku akan fokus kpd unesa httpstcomdwazecs
2021-03-23 09:07:10+00:00,"ptn sby yang ada jurusan sosiologi selain unesa dimane anjrit, jangan jawab unair karna gue gk sanggup disana. 🤗",ptn sby jurusan sosiologi selain unesa dimane anjrit jangan jawab unair karna gue gk sanggup disana 🤗,ptn sby yang ada jurusan sosiologi selain unesa dimane anjrit jangan jawab unair karna gue gk sanggup disana 🤗
2021-03-23 09:05:00+00:00,"/stud pil 1 pend mtk univ negeri malang, pil 2 pend mtk unesa atau sebaiknya kebalikannya..?",stud pil 1 pend mtk univ negeri malang pil 2 pend mtk unesa atau sebaiknya kebalikannya,stud pil  pend mtk univ negeri malang pil  pend mtk unesa atau sebaiknya kebalikannya
2021-03-23 09:00:00+00:00,ptn! daftar ulang unesa batesnya smpe kapan ya?,ptn daftar ulang unesa batesnya smpe kapan ya,ptn daftar ulang unesa batesnya smpe kapan ya
2021-03-23 08:50:02+00:00,"PTN!

Pil 1 Gizi Unair
Pil 2 Gizi Unesa

Gimana gais?",ptn pil 1 gizi unair pil 2 gizi unesa gimana gais,"ptn

pil  gizi unair
pil  gizi unesa

gimana gais"
2021-03-23 08:20:05+00:00,PTN! Yg pusat utbk di Unair &amp; Unesa udh sampe tgl brp?,ptn pusat utbk unair amp unesa udh sampe tgl brp,ptn yg pusat utbk di unair amp unesa udh sampe tgl brp
2021-03-23 08:20:01+00:00,"ptn! HELP MEEEEE
1. manaj uns - upnvjt
2. manaj upnvjt - administrasi negara unesa",ptn help meeeee 1 manaj uns upnvjt 2 manaj upnvjt administrasi negara unesa,"ptn help meeeee
 manaj uns  upnvjt
 manaj upnvjt  administrasi negara unesa"
2021-03-23 08:09:16+00:00,"yang tahun kemaren masuk psikologi unesa nilai utbknya brp -rek ? biar bisa buat patokan aku, nanti tak dm. jangan lupa open dm, makasihh",tahun kemaren masuk psikologi unesa nilai utbknya brp rek biar bisa buat patokan aku nanti tak dm jangan lupa open dm makasihh,yang tahun kemaren masuk psikologi unesa nilai utbknya brp rek  biar bisa buat patokan aku nanti tak dm jangan lupa open dm makasihh
2021-03-23 07:55:04+00:00,ptn! yg hari ini daftar utbk dan milih pusat utbk unair/upn/unesa udah sampe hari apa?,ptn hari daftar utbk milih pusat utbk unairupnunesa udah sampe hari apa,ptn yg hari ini daftar utbk dan milih pusat utbk unairupnunesa udah sampe hari apa
2021-03-23 07:51:30+00:00,Tips masuk unesa universitas negri substance abuse,tips masuk unesa universitas negri substance abuse,tips masuk unesa universitas negri substance abuse
2021-03-23 07:45:04+00:00,"Pilihan 1
1. Sosiologi Unesa
2. Ekonomi pembangunan upnv Jatim

Pilihan 2
1. Pend adm perkantoran  Unesa
2.  Ekonomi pembangunan upnv Jatim

ptn! Mending mana guys?",pilihan 1 1 sosiologi unesa 2 ekonomi pembangunan upnv jatim pilihan 2 1 pend adm perkantoran unesa 2 ekonomi pembangunan upnv jatim ptn mending mana guys,"pilihan 
 sosiologi unesa
 ekonomi pembangunan upnv jatim

pilihan 
 pend adm perkantoran  unesa
  ekonomi pembangunan upnv jatim

ptn mending mana guys"
2021-03-23 07:25:14+00:00,"mutualku yg kuliah di unesa, berapa ya range harga kos cewe di deket unesa lidah wetan? minta tolong info dong🙏🙏",mutualku kuliah unesa berapa ya range harga kos cewe deket unesa lidah wetan minta tolong info dong🙏🙏,mutualku yg kuliah di unesa berapa ya range harga kos cewe di deket unesa lidah wetan minta tolong info dong🙏🙏
2021-03-23 06:35:24+00:00,syg! unesa ada fk?,syg unesa fk,syg unesa ada fk
2021-03-23 06:30:57+00:00,yeah... aku yang gamon dari unesa... https://t.co/jWRh0vmhx2,yeah aku gamon unesa,yeah aku yang gamon dari unesa httpstcojwrhvmhx
2021-03-23 06:30:07+00:00,"Universitas Negeri Surabaya (Unesa) telah meloloskan sebanyak 1.630 peserta, dari total keseluruhan pendaftar yang berjumlah 24.091 peserta. #publisherstory https://t.co/tvMMWqpTDg",universitas negeri surabaya unesa telah meloloskan sebanyak 1630 peserta total keseluruhan pendaftar berjumlah 24091 peserta publisherstory,universitas negeri surabaya unesa telah meloloskan sebanyak  peserta dari total keseluruhan pendaftar yang berjumlah  peserta publisherstory httpstcotvmmwqptdg
2021-03-23 06:27:23+00:00,"sch! temen2 gini bener nggak ya
1. Sistem informasi upn jatim,
    Sistem informasi unesa
makasiii

✄・・・
🤔 Trivia: Pacific Island Forum (PIF) merupakan sebuah organisasi kerjasama antarnegara Pasifik",sch temen2 gini bener nggak ya 1 sistem informasi upn jatim sistem informasi unesa makasiii ✄・・・ 🤔 trivia pacific island forum pif merupakan sebuah organisasi kerjasama antarnegara pasifik,"sch temen gini bener nggak ya
 sistem informasi upn jatim
    sistem informasi unesa
makasiii

✄・・・
🤔 trivia pacific island forum pif merupakan sebuah organisasi kerjasama antarnegara pasifik"
2021-03-23 06:27:17+00:00,#NAME?,name,name
2021-03-23 04:55:18+00:00,#NAME?,name,name
2021-03-23 04:50:01+00:00,"ptn! plis bantu ya milih
1. Sistem informasi Unair, sistem informasi unesa
2. Sistem informasi upn jatim, sistem informasi unesa
atau ada yg punya saran???",ptn plis bantu ya milih 1 sistem informasi unair sistem informasi unesa 2 sistem informasi upn jatim sistem informasi unesa atau punya saran,"ptn plis bantu ya milih
 sistem informasi unair sistem informasi unesa
 sistem informasi upn jatim sistem informasi unesa
atau ada yg punya saran"
2021-03-23 04:40:00+00:00,"ptn! Ada yg udah daftar ulang Unesa? nanti ku ketuk dm nya, makasiii&gt;&lt;",ptn udah daftar ulang unesa nanti ku ketuk dm nya makasiiigtlt,ptn ada yg udah daftar ulang unesa nanti ku ketuk dm nya makasiiigtlt
2021-03-23 04:35:01+00:00,pusat utbk unesa udh hari keberapa ya? Ptn!,pusat utbk unesa udh hari keberapa ya ptn,pusat utbk unesa udh hari keberapa ya ptn
2021-03-23 04:25:01+00:00,"Ptn! Ada yg maba unesa ngga disini, rep dong plis😭",ptn maba unesa ngga disini rep dong plis😭,ptn ada yg maba unesa ngga disini rep dong plis😭
2021-03-23 03:47:16+00:00,"Sch! Yg daftar utbk unair/its/unesa udah sampe tanggal berapa gel berapa

✄・・・
🤔 Trivia: pada 17 Juli 1953 Bung Hatta diangkat sebagai bapak koperasi Indonesia.",sch daftar utbk unairitsunesa udah sampe tanggal berapa gel berapa ✄・・・ 🤔 trivia 17 juli 1953 bung hatta diangkat sebagai bapak koperasi indonesia,"sch yg daftar utbk unairitsunesa udah sampe tanggal berapa gel berapa

✄・・・
🤔 trivia pada  juli  bung hatta diangkat sebagai bapak koperasi indonesia"
2021-03-23 03:45:01+00:00,"ptn! met pagi klian smua, semangat y yg belum ktrima snm. aku juga belum kok yuk smangat balas dendam di utbk. btw disini ada gak kaka2 yg dapet psikologi unesa lwt utbk? aku bole dm tanya2 gak? makasih",ptn met pagi klian smua semangat y belum ktrima snm aku belum kok yuk smangat balas dendam utbk btw disini kaka2 dapet psikologi unesa lwt utbk aku bole dm tanya2 makasih,ptn met pagi klian smua semangat y yg belum ktrima snm aku juga belum kok yuk smangat balas dendam di utbk btw disini ada gak kaka yg dapet psikologi unesa lwt utbk aku bole dm tanya gak makasih
2021-03-23 03:05:03+00:00,"ptn! guys tolongin aku, kalian milih mana antara
1. administrasi negara unesa
2. manajemen upnvjt
buat pil 2 ya, makasii",ptn guys tolongin aku kalian milih mana antara 1 administrasi negara unesa 2 manajemen upnvjt buat pil 2 ya makasii,"ptn guys tolongin aku kalian milih mana antara
 administrasi negara unesa
 manajemen upnvjt
buat pil  ya makasii"
2021-03-23 02:05:04+00:00,"ptn! plis bantu ya milih
1. Sistem informasi unair, sistem informasi upn jatim
2. Sistem informasi unair, sistem informasi unesa
3. Sistem informasi upn jatim, sistem informasi unesa
atau ada yg punya saran???",ptn plis bantu ya milih 1 sistem informasi unair sistem informasi upn jatim 2 sistem informasi unair sistem informasi unesa 3 sistem informasi upn jatim sistem informasi unesa atau punya saran,"ptn plis bantu ya milih
 sistem informasi unair sistem informasi upn jatim
 sistem informasi unair sistem informasi unesa
 sistem informasi upn jatim sistem informasi unesa
atau ada yg punya saran"
2021-03-23 01:55:11+00:00,[cm] Selamat datang mahasiswa baru prodi Pendidikan Bahasa Jepang Universitas Negeri Surabaya ( UNESA ). Silahkan menghubungi kontak dibawah ini ya! https://t.co/QCXENuUWcD,cm selamat datang mahasiswa baru prodi pendidikan bahasa jepang universitas negeri surabaya unesa silahkan menghubungi kontak dibawah ya,cm selamat datang mahasiswa baru prodi pendidikan bahasa jepang universitas negeri surabaya  unesa  silahkan menghubungi kontak dibawah ini ya httpstcoqcxenuuwcd
2021-03-23 01:32:49+00:00,"smk! kalian ada yg utbk nya di unesa nda ? boleh aku dm ?

✄・・・
🤔 Trivia: E&gt;1 elastis, contoh barang : emas, E&lt;1 inelastis, contoh : barang kebutuhan pokok",smk kalian utbk nya unesa nda boleh aku dm ✄・・・ 🤔 trivia egt1 elastis contoh barang emas elt1 inelastis contoh barang kebutuhan pokok,"smk kalian ada yg utbk nya di unesa nda  boleh aku dm 

✄・・・
🤔 trivia egt elastis contoh barang  emas elt inelastis contoh  barang kebutuhan pokok"
2021-03-23 01:20:02+00:00,"ptn! hai, aku baru kepikiran buat sbm lagi nih, ini udah gak bundir kan ya?

1. UNESA Manajemen
2. UPN Jatim Ekonomi Pembangunan",ptn hai aku baru kepikiran buat sbm lagi nih udah bundir kan ya 1 unesa manajemen 2 upn jatim ekonomi pembangunan,"ptn hai aku baru kepikiran buat sbm lagi nih ini udah gak bundir kan ya

 unesa manajemen
 upn jatim ekonomi pembangunan"
2021-03-22 23:40:00+00:00,Ptn! Gais ada yang tau info dibukanya mandiri UNESA sama UPN Veteran Jawa Timur ngga?? Semenjak dapet merah ayahku ngewati-wanti suruh siapin mandiri yg sekiranya ngga mahal2 banget. Kalau kalian tau info Ptn di Jatim yang udh buka mandiri tolong kasih info yaa. Nanti  (cont..),ptn gais tau info dibukanya mandiri unesa sama upn veteran jawa timur ngga semenjak dapet merah ayahku ngewatiwanti suruh siapin mandiri sekiranya ngga mahal2 banget kalau kalian tau info ptn jatim udh buka mandiri tolong kasih info yaa nanti cont,ptn gais ada yang tau info dibukanya mandiri unesa sama upn veteran jawa timur ngga semenjak dapet merah ayahku ngewatiwanti suruh siapin mandiri yg sekiranya ngga mahal banget kalau kalian tau info ptn di jatim yang udh buka mandiri tolong kasih info yaa nanti  cont
2021-03-22 22:00:00+00:00,ptn! pusat utbk unesa udah sampai tanggal berapa???,ptn pusat utbk unesa udah sampai tanggal berapa,ptn pusat utbk unesa udah sampai tanggal berapa
2021-03-22 21:20:00+00:00,ptn! ada yang ketrima di kimia unesa juga gak hari ini? udah daftar ulang?,ptn ketrima kimia unesa hari udah daftar ulang,ptn ada yang ketrima di kimia unesa juga gak hari ini udah daftar ulang
2021-03-22 19:50:00+00:00,ptn! yg lolos unesa bisa daftar ulang ga? aku gabisa knp ya?,ptn lolos unesa bisa daftar ulang ga aku gabisa knp ya,ptn yg lolos unesa bisa daftar ulang ga aku gabisa knp ya
2021-03-22 19:05:02+00:00,"Ptn!
pil 1: Ekonomi Pembangunan UB
pil 2 : Akuntansi UNESA

yes or no guys?",ptn pil 1 ekonomi pembangunan ub pil 2 akuntansi unesa yes or no guys,"ptn
pil  ekonomi pembangunan ub
pil   akuntansi unesa

yes or no guys"
2021-03-22 18:09:57+00:00,sch! adakah yang kuliah di unesa dan dapet/tau kosan yang murce tapi nyaman? spill dong hehe makasii (maaf blm di fb base college),sch adakah kuliah unesa dapettau kosan murce tapi nyaman spill dong hehe makasii maaf belum fb base college,sch adakah yang kuliah di unesa dan dapettau kosan yang murce tapi nyaman spill dong hehe makasii maaf blm di fb base college
2021-03-22 17:30:00+00:00,"PTN! Halo, aku mau minta pendapat

Buat sbm
1. FMIPA - ITB
2. Fisika - UNESA

Dah pas belum yah? Terima kasih",ptn halo aku mau minta pendapat buat sbm 1 fmipa itb 2 fisika unesa dah pas belum yah terima kasih,"ptn halo aku mau minta pendapat

buat sbm
 fmipa  itb
 fisika  unesa

dah pas belum yah terima kasih"
2021-03-22 17:25:03+00:00,"ptn! menurut kalian gimana

pil 1 adm publik unpad
pil 2 adm negara unesa

pil 1 kesos unpad
pil 2 adm negara unesa",ptn menurut kalian gimana pil 1 adm publik unpad pil 2 adm negara unesa pil 1 kesos unpad pil 2 adm negara unesa,"ptn menurut kalian gimana

pil  adm publik unpad
pil  adm negara unesa

pil  kesos unpad
pil  adm negara unesa"
2021-03-22 16:49:20+00:00,baru ngeh sodara gua di unesa yg ikt pinggng wkwk,baru ngeh sodara gua unesa ikt pinggng wkwk,baru ngeh sodara gua di unesa yg ikt pinggng wkwk
2021-03-22 16:09:58+00:00,gmn komdis unesa? @idreamofgyu https://t.co/rQsHyiW5ML,bagaimana komdis unesa idreamofgyu,gmn komdis unesa idreamofgyu httpstcorqshyiwml
2021-03-22 15:50:03+00:00,"ptn! yg udh keterima di snmptn unesa, daftar ulangnya gimana ya? aku bingung bgt, satu rumah gaptek",ptn udh keterima snmptn unesa daftar ulangnya gimana ya aku bingung banget satu rumah gaptek,ptn yg udh keterima di snmptn unesa daftar ulangnya gimana ya aku bingung bgt satu rumah gaptek
2021-03-22 15:37:46+00:00,Sekolah aku banyak bgd yg lolos ke unesa. Apa iya aku doang yg ke upn jatim 😭,sekolah aku banyak bgd lolos unesa apa iya aku doang upn jatim 😭,sekolah aku banyak bgd yg lolos ke unesa apa iya aku doang yg ke upn jatim 😭
2021-03-22 15:15:28+00:00,"-rek wes ditolak unesa, kerjoan part time rame + cuapekk, gajian ditunda tunda.. cmn isok sambat ng ati &amp; Gusti:')",rek wes ditolak unesa kerjoan part time rame cuapekk gajian ditunda tunda cmn isok sambat ng ati amp gusti,rek wes ditolak unesa kerjoan part time rame  cuapekk gajian ditunda tunda cmn isok sambat ng ati amp gusti
